table_name,column_name,column_key,column_default,is_nullable,data_type,column_type,extra,referenced_table_name,referenced_column_name
FORMULA_AR,PROLINE,,,YES,float,"float(8,2)",,,
FORMULA_AR,SERINE,,,YES,float,"float(8,2)",,,
FORMULA_AR,TAURINE,,,YES,float,"float(8,2)",,,
FORMULA_AR,THREONINE,,,YES,float,"float(8,2)",,,
FORMULA_AR,TRYPTOPHAN,,,YES,float,"float(8,2)",,,
FORMULA_AR,TRYPTOPHAN_DIVIDED_BY_60,,,YES,float,"float(8,2)",,,
FORMULA_AR,TYROSINE,,,YES,float,"float(8,2)",,,
FORMULA_AR,VALINE,,,YES,float,"float(8,2)",,,
FORMULA_AR,LYSINE,,,YES,float,"float(8,2)",,,
FORMULA_AR,CHOLESTEROL,,,YES,float,"float(8,2)",,,
FORMULA_AR,CIS_MONOUNSATURATED_FATTY_ACID,,,YES,float,"float(8,2)",,,
FORMULA_AR,CIS_N3_FATTY_ACID,,,YES,float,"float(8,2)",,,
FORMULA_AR,CIS_N6_FATTY_ACID,,,YES,float,"float(8,2)",,,
FORMULA_AR,FATTY_ACIDS_10_0,,,YES,float,"float(8,2)",,,
FORMULA_AR,FATTY_ACIDS_12_0,,,YES,float,"float(20,15)",,,
FORMULA_AR,FATTY_ACIDS_13_0,,,YES,float,"float(8,2)",,,
FORMULA_AR,FATTY_ACIDS_14_0,,,YES,float,"float(8,2)",,,
FORMULA_AR,FATTY_ACIDS_14_1,,,YES,float,"float(8,2)",,,
FORMULA_AR,FATTY_ACIDS_15_0,,,YES,float,"float(8,2)",,,
FORMULA_AR,FATTY_ACIDS_15_1,,,YES,float,"float(8,2)",,,
FORMULA_AR,FATTY_ACIDS_16_0,,,YES,float,"float(8,2)",,,
FORMULA_AR,FATTY_ACIDS_16_1,,,YES,float,"float(8,2)",,,
FORMULA_AR,FATTY_ACIDS_17_0,,,YES,float,"float(8,2)",,,
FORMULA_AR,FATTY_ACIDS_17_1,,,YES,float,"float(8,2)",,,
FORMULA_AR,FATTY_ACIDS_18_0,,,YES,float,"float(8,2)",,,
FORMULA_AR,FATTY_ACIDS_18_1,,,YES,float,"float(8,2)",,,
FORMULA_AR,FATTY_ACIDS_18_2 (LINOLEIC ACID OMEGA 6),,,YES,float,"float(8,2)",,,
FORMULA_AR,FATTY_ACIDS_18_3 (ALA OMEGA 3),,,YES,float,"float(8,2)",,,
FORMULA_AR,FATTY_ACIDS_18_4,,,YES,float,"float(8,2)",,,
FORMULA_AR,FATTY_ACIDS_20_0,,,YES,float,"float(8,2)",,,
FORMULA_AR,FATTY_ACIDS_20_1,,,YES,float,"float(8,2)",,,
FORMULA_AR,FATTY_ACIDS_20_3,,,YES,float,"float(8,2)",,,
FORMULA_AR,FATTY_ACIDS_20_4 (ARA),,,YES,float,"float(8,2)",,,
FORMULA_AR,FATTY_ACIDS_20_5,,,YES,float,"float(8,2)",,,
FORMULA_AR,FATTY_ACIDS_22_0,,,YES,float,"float(8,2)",,,
FORMULA_AR,FATTY_ACIDS_22_1,,,YES,float,"float(8,2)",,,
FORMULA_AR,FATTY_ACIDS_22_5,,,YES,float,"float(8,2)",,,
FORMULA_AR,FATTY_ACIDS_22_6 (DHA),,,YES,float,"float(8,2)",,,
FORMULA_AR,FATTY_ACIDS_24_0,,,YES,float,"float(8,2)",,,
FORMULA_AR,FATTY_ACIDS_4_0,,,YES,float,"float(8,2)",,,
FORMULA_AR,FATTY_ACIDS_6_0,,,YES,float,"float(8,2)",,,
FORMULA_AR,FATTY_ACIDS_8_0,,,YES,float,"float(8,2)",,,
FORMULA_AR,FATTY_ACIDS_MONOUNSATURATED,,,YES,float,"float(8,2)",,,
FORMULA_AR,PUFA,,,YES,float,"float(8,2)",,,
FORMULA_AR,SATURATED_FATTY_ACIDS,,,YES,float,"float(8,2)",,,
FORMULA_AR,TRANS_FATTY_ACID,,,YES,float,"float(8,2)",,,
FORMULA_AR,CREATED_AT,,CURRENT_TIMESTAMP,YES,timestamp,timestamp,,,
FORMULA_AU,ID,PRI,,NO,int,int(10) unsigned,auto_increment,,
FORMULA_AU,UUID,UNI,,NO,varchar,varchar(36),,,
FORMULA_AU,LOCALE,,,NO,varchar,varchar(100),,,
FORMULA_AU,NAME,,,NO,varchar,varchar(255),,,
FORMULA_AU,READY_TO_SERVE,,0,YES,tinyint,tinyint(1),,,
FORMULA_AU,LOCAL_NAME,,,NO,varchar,varchar(255),,,
FORMULA_AU,CODE,MUL,,NO,varchar,varchar(45),,,
FORMULA_AU,CATEGORYID,MUL,,YES,int,int(10) unsigned,,FOOD_CATEGORY,ID
FORMULA_AU,DANONE_FOOD_GROUPID,MUL,,YES,int,int(10) unsigned,,DANONE_FOOD_GROUP,ID
FORMULA_AU,PORTION_SIZE,,,NO,varchar,varchar(50),,,
FORMULA_AU,PORTION_WEIGHT,,0.000000000000000,YES,float,"float(20,15)",,,
FORMULA_AU,EDIBLE PORTION,,,YES,float,"float(20,15)",,,
FORMULA_AU,ENERGY,,,YES,float,"float(20,15)",,,
FORMULA_AU,FAT,,,YES,float,"float(20,15)",,,
FORMULA_AU,TOTAL_PROTEIN,,,YES,float,"float(20,15)",,,
FORMULA_AU,TOTAL_CARBOHYDRATE,,,YES,float,"float(20,15)",,,
FORMULA_AU,DIETARY_FIBER,,,YES,float,"float(20,15)",,,
FORMULA_AU,DIGESTIBLE_CARBOHYDRATES,,,YES,float,"float(20,15)",,,
FORMULA_AU,ENGLYST_FIBRE,,,YES,float,"float(20,15)",,,
FORMULA_AU,FRUCTOSE,,,YES,float,"float(20,15)",,,
FORMULA_AU,GLUCOSE,,,YES,float,"float(20,15)",,,
FORMULA_AU,INTRINSIC_AND_MILK_SUGAR,,,YES,float,"float(20,15)",,,
FORMULA_AU,LACTOSE,,,YES,float,"float(20,15)",,,
FORMULA_AU,MALTOSE,,,YES,float,"float(20,15)",,,
FORMULA_AU,GALACTOSE,,,YES,float,"float(20,15)",,,
FORMULA_AU,NON_MILK_EXTRINSIC_SUGAR,,,YES,float,"float(20,15)",,,
FORMULA_AU,OTHER_SUGAR,,,YES,float,"float(20,15)",,,
FORMULA_AU,SOUTHGATE_FIBRE,,,YES,float,"float(20,15)",,,
FORMULA_AU,STARCH,,,YES,float,"float(20,15)",,,
FORMULA_AU,SUCROSE,,,YES,float,"float(20,15)",,,
FORMULA_AU,TOTAL_SUGAR,,,YES,float,"float(20,15)",,,
FORMULA_AU,ANIMAL_PROTEIN,,,YES,float,"float(20,15)",,,
FORMULA_AU,NITROGEN,,,YES,float,"float(20,15)",,,
FORMULA_AU,PLANT_PROTEIN,,,YES,float,"float(20,15)",,,
FORMULA_AU,NIACIN_EQUIVALENT,,,YES,float,"float(20,15)",,,
FORMULA_AU,NICOTINAMID,,,YES,float,"float(20,15)",,,
FORMULA_AU,NICOTINIC_ACID,,,YES,float,"float(20,15)",,,
FORMULA_AU,RETINOL,,,YES,float,"float(20,15)",,,
FORMULA_AU,VITAMIN_A_RAE,,,YES,float,"float(20,15)",,,
FORMULA_AU,VITAMIN_A_IU,,,YES,float,"float(20,15)",,,
FORMULA_AU,VITAMIN_B1,,,YES,float,"float(20,15)",,,
FORMULA_AU,VITAMIN_B12,,,YES,float,"float(20,15)",,,
FORMULA_AU,VITAMIN_B2,,,YES,float,"float(20,15)",,,
FORMULA_AU,VITAMIN_B3,,,YES,float,"float(20,15)",,,
FORMULA_AU,VITAMIN_B5,,,YES,float,"float(20,15)",,,
FORMULA_AU,VITAMIN_B6,,,YES,float,"float(20,15)",,,
FORMULA_AU,VITAMIN_B7,,,YES,float,"float(20,12)",,,
FORMULA_AU,VITAMIN_B8,,,YES,float,"float(20,12)",,,
FORMULA_AU,VITAMIN_B9,,,YES,float,"float(20,15)",,,
FORMULA_AU,VITAMIN_C,,,YES,float,"float(20,15)",,,
FORMULA_AU,VITAMIN_D,,,YES,float,"float(20,15)",,,
FORMULA_AU,VITAMIN_E,,,YES,float,"float(20,15)",,,
FORMULA_AU,ALPHA_CAROTENE,,,YES,float,"float(20,15)",,,
FORMULA_AU,BETA_CAROTENE,,,YES,float,"float(20,15)",,,
FORMULA_AU,BETA_CRYPTOXANTHIN,,,YES,float,"float(20,15)",,,
FORMULA_AU,TOTAL_CAROTENE,,,YES,float,"float(20,15)",,,
FORMULA_AU,VITAMIN_K,,,YES,float,"float(20,15)",,,
FORMULA_AU,CALCIUM,,,YES,float,"float(20,15)",,,
FORMULA_AU,CHOLINE,,,YES,float,"float(20,15)",,,
FORMULA_AU,CHLORIDE,,,YES,float,"float(20,15)",,,
FORMULA_AU,COPPER,,,YES,float,"float(20,15)",,,
FORMULA_AU,HAEM_IRON,,,YES,float,"float(20,15)",,,
FORMULA_AU,IODINE,,,YES,float,"float(20,15)",,,
FORMULA_AU,IRON,,,YES,float,"float(20,15)",,,
FORMULA_AU,MAGNESIUM,,,YES,float,"float(20,15)",,,
FORMULA_AU,MANGANESE,,,YES,float,"float(20,15)",,,
FORMULA_AU,NON_HAEM_IRON,,,YES,float,"float(20,15)",,,
FORMULA_AU,PHOSPHORUS,,,YES,float,"float(20,15)",,,
FORMULA_AU,POTASSIUM,,,YES,float,"float(20,15)",,,
FORMULA_AU,SELENIUM,,,YES,float,"float(20,15)",,,
FORMULA_AU,SODIUM,,,YES,float,"float(20,15)",,,
FORMULA_AU,TOTAL_MINERALS,,,YES,float,"float(20,15)",,,
FORMULA_AU,ZINC,,,YES,float,"float(20,15)",,,
FORMULA_AU,ALCOHOL,,,YES,float,"float(20,15)",,,
FORMULA_AU,CAFFEINE,,,YES,float,"float(20,15)",,,
FORMULA_AU,WATER,,,YES,float,"float(20,15)",,,
FORMULA_AU,ALANINE,,,YES,float,"float(20,15)",,,
FORMULA_AU,ARGININE,,,YES,float,"float(20,15)",,,
FORMULA_AU,ASPARTIC_ACID,,,YES,float,"float(20,15)",,,
FORMULA_AU,CARNITINE,,,YES,float,"float(20,15)",,,
FORMULA_AU,CYSTINE,,,YES,float,"float(20,15)",,,
FORMULA_AU,GLUTAMIN_ACID,,,YES,float,"float(20,15)",,,
FORMULA_AU,GLYCINE,,,YES,float,"float(20,15)",,,
FORMULA_AU,HISTIDINE,,,YES,float,"float(20,15)",,,
FORMULA_AU,ISOLEUCINE,,,YES,float,"float(20,15)",,,
FORMULA_AU,LEUCINE,,,YES,float,"float(20,15)",,,
FORMULA_AU,METHIONINE,,,YES,float,"float(20,15)",,,
FORMULA_AU,PHENYLALANINE,,,YES,float,"float(20,15)",,,
FORMULA_AU,PROLINE,,,YES,float,"float(20,15)",,,
FORMULA_AU,SERINE,,,YES,float,"float(20,15)",,,
FORMULA_AU,TAURINE,,,YES,float,"float(20,15)",,,
FORMULA_AU,THREONINE,,,YES,float,"float(20,15)",,,
FORMULA_AU,TRYPTOPHAN,,,YES,float,"float(20,15)",,,
FORMULA_AU,TRYPTOPHAN_DIVIDED_BY_60,,,YES,float,"float(20,15)",,,
FORMULA_AU,TYROSINE,,,YES,float,"float(20,15)",,,
FORMULA_AU,VALINE,,,YES,float,"float(20,15)",,,
FORMULA_AU,LYSINE,,,YES,float,"float(20,15)",,,
FORMULA_AU,CHOLESTEROL,,,YES,float,"float(20,15)",,,
FORMULA_AU,CIS_MONOUNSATURATED_FATTY_ACID,,,YES,float,"float(20,15)",,,
FORMULA_AU,CIS_N3_FATTY_ACID,,,YES,float,"float(20,15)",,,
FORMULA_AU,CIS_N6_FATTY_ACID,,,YES,float,"float(20,15)",,,
FORMULA_AU,FATTY_ACIDS_10_0,,,YES,float,"float(20,15)",,,
FORMULA_AU,FATTY_ACIDS_12_0,,,YES,float,"float(20,15)",,,
FORMULA_AU,FATTY_ACIDS_13_0,,,YES,float,"float(20,15)",,,
FORMULA_AU,FATTY_ACIDS_14_0,,,YES,float,"float(20,15)",,,
FORMULA_AU,FATTY_ACIDS_14_1,,,YES,float,"float(20,15)",,,
FORMULA_AU,FATTY_ACIDS_15_0,,,YES,float,"float(20,15)",,,
FORMULA_AU,FATTY_ACIDS_15_1,,,YES,float,"float(20,15)",,,
FORMULA_AU,FATTY_ACIDS_16_0,,,YES,float,"float(20,15)",,,
FORMULA_AU,FATTY_ACIDS_16_1,,,YES,float,"float(20,15)",,,
FORMULA_AU,FATTY_ACIDS_17_0,,,YES,float,"float(20,15)",,,
FORMULA_AU,FATTY_ACIDS_17_1,,,YES,float,"float(20,15)",,,
FORMULA_AU,FATTY_ACIDS_18_0,,,YES,float,"float(20,15)",,,
FORMULA_AU,FATTY_ACIDS_18_1,,,YES,float,"float(20,15)",,,
FORMULA_AU,FATTY_ACIDS_18_2 (LINOLEIC ACID OMEGA 6),,,YES,float,"float(20,15)",,,
FORMULA_AU,FATTY_ACIDS_18_3 (ALA OMEGA 3),,,YES,float,"float(20,15)",,,
FORMULA_AU,FATTY_ACIDS_18_4,,,YES,float,"float(20,15)",,,
FORMULA_AU,FATTY_ACIDS_20_0,,,YES,float,"float(20,15)",,,
FORMULA_AU,FATTY_ACIDS_20_1,,,YES,float,"float(20,15)",,,
FORMULA_AU,FATTY_ACIDS_20_3,,,YES,float,"float(20,15)",,,
FORMULA_AU,FATTY_ACIDS_20_4 (ARA),,,YES,float,"float(20,15)",,,
FORMULA_AU,FATTY_ACIDS_20_5,,,YES,float,"float(20,15)",,,
FORMULA_AU,FATTY_ACIDS_22_0,,,YES,float,"float(20,15)",,,
FORMULA_AU,FATTY_ACIDS_22_1,,,YES,float,"float(20,15)",,,
FORMULA_AU,FATTY_ACIDS_22_5,,,YES,float,"float(20,15)",,,
FORMULA_AU,FATTY_ACIDS_22_6 (DHA),,,YES,float,"float(20,15)",,,
FORMULA_AU,FATTY_ACIDS_24_0,,,YES,float,"float(20,15)",,,
FORMULA_AU,FATTY_ACIDS_4_0,,,YES,float,"float(20,15)",,,
FORMULA_AU,FATTY_ACIDS_6_0,,,YES,float,"float(20,15)",,,
FORMULA_AU,FATTY_ACIDS_8_0,,,YES,float,"float(20,15)",,,
FORMULA_AU,FATTY_ACIDS_MONOUNSATURATED,,,YES,float,"float(20,15)",,,
FORMULA_AU,PUFA,,,YES,float,"float(20,15)",,,
FORMULA_AU,SATURATED_FATTY_ACIDS,,,YES,float,"float(20,15)",,,
FORMULA_AU,TRANS_FATTY_ACID,,,YES,float,"float(20,15)",,,
FORMULA_AU,CREATED_AT,,CURRENT_TIMESTAMP,YES,timestamp,timestamp,,,
FORMULA_AU,COMPANY,,,NO,varchar,varchar(100),,,
FORMULA_HK,ID,PRI,,NO,int,int(10) unsigned,auto_increment,,
FORMULA_HK,UUID,UNI,,NO,varchar,varchar(36),,,
FORMULA_HK,LOCALE,,,NO,varchar,varchar(100),,,
FORMULA_HK,NAME,,,NO,varchar,varchar(255),,,
FORMULA_HK,READY_TO_SERVE,,0,YES,tinyint,tinyint(1),,,
FORMULA_HK,LOCAL_NAME,,,NO,varchar,varchar(255),,,
FORMULA_HK,CODE,MUL,,NO,varchar,varchar(45),,,
FORMULA_HK,CATEGORYID,MUL,,YES,int,int(10) unsigned,,FOOD_CATEGORY,ID
FORMULA_HK,DANONE_FOOD_GROUPID,MUL,,YES,int,int(10) unsigned,,DANONE_FOOD_GROUP,ID
FORMULA_HK,PORTION_SIZE,,,NO,varchar,varchar(50),,,
FORMULA_HK,PORTION_WEIGHT,,0.000000000000000,YES,float,"float(20,15)",,,
FORMULA_HK,EDIBLE PORTION,,,YES,float,"float(20,15)",,,
FORMULA_HK,ENERGY,,,YES,float,"float(20,15)",,,
FORMULA_HK,FAT,,,YES,float,"float(20,15)",,,
FORMULA_HK,TOTAL_PROTEIN,,,YES,float,"float(20,15)",,,
FORMULA_HK,TOTAL_CARBOHYDRATE,,,YES,float,"float(20,15)",,,
FORMULA_HK,DIETARY_FIBER,,,YES,float,"float(20,15)",,,
FORMULA_HK,DIGESTIBLE_CARBOHYDRATES,,,YES,float,"float(20,15)",,,
FORMULA_HK,ENGLYST_FIBRE,,,YES,float,"float(20,15)",,,
FORMULA_HK,FRUCTOSE,,,YES,float,"float(20,15)",,,
FORMULA_HK,GLUCOSE,,,YES,float,"float(20,15)",,,
FORMULA_HK,INTRINSIC_AND_MILK_SUGAR,,,YES,float,"float(20,15)",,,
FORMULA_HK,LACTOSE,,,YES,float,"float(20,15)",,,
FORMULA_HK,MALTOSE,,,YES,float,"float(20,15)",,,
FORMULA_HK,GALACTOSE,,,YES,float,"float(20,15)",,,
FORMULA_HK,NON_MILK_EXTRINSIC_SUGAR,,,YES,float,"float(20,15)",,,
FORMULA_HK,OTHER_SUGAR,,,YES,float,"float(20,15)",,,
FORMULA_HK,SOUTHGATE_FIBRE,,,YES,float,"float(20,15)",,,
FORMULA_HK,STARCH,,,YES,float,"float(20,15)",,,
FORMULA_HK,SUCROSE,,,YES,float,"float(20,15)",,,
FORMULA_HK,TOTAL_SUGAR,,,YES,float,"float(20,15)",,,
FORMULA_HK,ANIMAL_PROTEIN,,,YES,float,"float(20,15)",,,
FORMULA_HK,NITROGEN,,,YES,float,"float(20,15)",,,
FORMULA_HK,PLANT_PROTEIN,,,YES,float,"float(20,15)",,,
FORMULA_HK,NIACIN_EQUIVALENT,,,YES,float,"float(20,15)",,,
FORMULA_HK,NICOTINAMID,,,YES,float,"float(20,15)",,,
FORMULA_HK,NICOTINIC_ACID,,,YES,float,"float(20,15)",,,
FORMULA_HK,RETINOL,,,YES,float,"float(20,15)",,,
FORMULA_HK,VITAMIN_A_RAE,,,YES,float,"float(20,15)",,,
FORMULA_HK,VITAMIN_A_IU,,,YES,float,"float(20,15)",,,
FORMULA_HK,VITAMIN_B1,,,YES,float,"float(20,15)",,,
FORMULA_HK,VITAMIN_B12,,,YES,float,"float(20,15)",,,
FORMULA_HK,VITAMIN_B2,,,YES,float,"float(20,15)",,,
FORMULA_HK,VITAMIN_B3,,,YES,float,"float(20,15)",,,
FORMULA_HK,VITAMIN_B5,,,YES,float,"float(20,15)",,,
FORMULA_HK,VITAMIN_B6,,,YES,float,"float(20,15)",,,
FORMULA_HK,VITAMIN_B7,,,YES,float,"float(20,15)",,,
FORMULA_HK,VITAMIN_B8,,,YES,float,"float(20,15)",,,
FORMULA_HK,VITAMIN_B9,,,YES,float,"float(20,15)",,,
FORMULA_HK,VITAMIN_C,,,YES,float,"float(20,15)",,,
FORMULA_HK,VITAMIN_D,,,YES,float,"float(20,15)",,,
FORMULA_HK,VITAMIN_E,,,YES,float,"float(20,15)",,,
FORMULA_HK,ALPHA_CAROTENE,,,YES,float,"float(20,15)",,,
FORMULA_HK,BETA_CAROTENE,,,YES,float,"float(20,15)",,,
FORMULA_HK,BETA_CRYPTOXANTHIN,,,YES,float,"float(20,15)",,,
FORMULA_HK,TOTAL_CAROTENE,,,YES,float,"float(20,15)",,,
FORMULA_HK,VITAMIN_K,,,YES,float,"float(20,15)",,,
FORMULA_HK,CALCIUM,,,YES,float,"float(20,15)",,,
FORMULA_HK,CHOLINE,,,YES,float,"float(20,15)",,,
FORMULA_HK,CHLORIDE,,,YES,float,"float(20,15)",,,
FORMULA_HK,COPPER,,,YES,float,"float(20,15)",,,
FORMULA_HK,HAEM_IRON,,,YES,float,"float(20,15)",,,
FORMULA_HK,IODINE,,,YES,float,"float(20,15)",,,
FORMULA_HK,IRON,,,YES,float,"float(20,15)",,,
FORMULA_HK,MAGNESIUM,,,YES,float,"float(20,15)",,,
FORMULA_HK,MANGANESE,,,YES,float,"float(20,15)",,,
FORMULA_HK,NON_HAEM_IRON,,,YES,float,"float(20,15)",,,
FORMULA_HK,PHOSPHORUS,,,YES,float,"float(20,15)",,,
FORMULA_HK,POTASSIUM,,,YES,float,"float(20,15)",,,
FORMULA_HK,SELENIUM,,,YES,float,"float(20,15)",,,
FORMULA_HK,SODIUM,,,YES,float,"float(20,15)",,,
FORMULA_HK,TOTAL_MINERALS,,,YES,float,"float(20,15)",,,
FORMULA_HK,ZINC,,,YES,float,"float(20,15)",,,
FORMULA_HK,ALCOHOL,,,YES,float,"float(20,15)",,,
FORMULA_HK,CAFFEINE,,,YES,float,"float(20,15)",,,
FORMULA_HK,WATER,,,YES,float,"float(20,15)",,,
FORMULA_HK,ALANINE,,,YES,float,"float(20,15)",,,
FORMULA_HK,ARGININE,,,YES,float,"float(20,15)",,,
FORMULA_HK,ASPARTIC_ACID,,,YES,float,"float(20,15)",,,
FORMULA_HK,CARNITINE,,,YES,float,"float(20,15)",,,
FORMULA_HK,CYSTINE,,,YES,float,"float(20,15)",,,
FORMULA_HK,GLUTAMIN_ACID,,,YES,float,"float(20,15)",,,
FORMULA_HK,GLYCINE,,,YES,float,"float(20,15)",,,
FORMULA_HK,HISTIDINE,,,YES,float,"float(20,15)",,,
FORMULA_HK,ISOLEUCINE,,,YES,float,"float(20,15)",,,
FORMULA_HK,LEUCINE,,,YES,float,"float(20,15)",,,
FORMULA_HK,METHIONINE,,,YES,float,"float(20,15)",,,
FORMULA_HK,PHENYLALANINE,,,YES,float,"float(20,15)",,,
FORMULA_HK,PROLINE,,,YES,float,"float(20,15)",,,
FORMULA_HK,SERINE,,,YES,float,"float(20,15)",,,
FORMULA_HK,TAURINE,,,YES,float,"float(20,15)",,,
FORMULA_HK,THREONINE,,,YES,float,"float(20,15)",,,
FORMULA_HK,TRYPTOPHAN,,,YES,float,"float(20,15)",,,
FORMULA_HK,TRYPTOPHAN_DIVIDED_BY_60,,,YES,float,"float(20,15)",,,
FORMULA_HK,TYROSINE,,,YES,float,"float(20,15)",,,
FORMULA_HK,VALINE,,,YES,float,"float(20,15)",,,
FORMULA_HK,LYSINE,,,YES,float,"float(20,15)",,,
FORMULA_HK,CHOLESTEROL,,,YES,float,"float(20,15)",,,
FORMULA_HK,CIS_MONOUNSATURATED_FATTY_ACID,,,YES,float,"float(20,15)",,,
FORMULA_HK,CIS_N3_FATTY_ACID,,,YES,float,"float(20,15)",,,
FORMULA_HK,CIS_N6_FATTY_ACID,,,YES,float,"float(20,15)",,,
FORMULA_HK,FATTY_ACIDS_10_0,,,YES,float,"float(20,15)",,,
FORMULA_HK,FATTY_ACIDS_12_0,,,YES,float,"float(20,15)",,,
FORMULA_HK,FATTY_ACIDS_13_0,,,YES,float,"float(20,15)",,,
FORMULA_HK,FATTY_ACIDS_14_0,,,YES,float,"float(20,15)",,,
FORMULA_HK,FATTY_ACIDS_14_1,,,YES,float,"float(20,15)",,,
FORMULA_HK,FATTY_ACIDS_15_0,,,YES,float,"float(20,15)",,,
FORMULA_HK,FATTY_ACIDS_15_1,,,YES,float,"float(20,15)",,,
FORMULA_HK,FATTY_ACIDS_16_0,,,YES,float,"float(20,15)",,,
FORMULA_HK,FATTY_ACIDS_16_1,,,YES,float,"float(20,15)",,,
FORMULA_HK,FATTY_ACIDS_17_0,,,YES,float,"float(20,15)",,,
FORMULA_HK,FATTY_ACIDS_17_1,,,YES,float,"float(20,15)",,,
FORMULA_HK,FATTY_ACIDS_18_0,,,YES,float,"float(20,15)",,,
FORMULA_HK,FATTY_ACIDS_18_1,,,YES,float,"float(20,15)",,,
FORMULA_HK,FATTY_ACIDS_18_2 (LINOLEIC ACID OMEGA 6),,,YES,float,"float(20,15)",,,
FORMULA_HK,FATTY_ACIDS_18_3 (ALA OMEGA 3),,,YES,float,"float(20,15)",,,
FORMULA_HK,FATTY_ACIDS_18_4,,,YES,float,"float(20,15)",,,
FORMULA_HK,FATTY_ACIDS_20_0,,,YES,float,"float(20,15)",,,
FORMULA_HK,FATTY_ACIDS_20_1,,,YES,float,"float(20,15)",,,
FORMULA_HK,FATTY_ACIDS_20_3,,,YES,float,"float(20,15)",,,
FORMULA_HK,FATTY_ACIDS_20_4 (ARA),,,YES,float,"float(20,15)",,,
FORMULA_HK,FATTY_ACIDS_20_5,,,YES,float,"float(20,15)",,,
FORMULA_HK,FATTY_ACIDS_22_0,,,YES,float,"float(20,15)",,,
FORMULA_HK,FATTY_ACIDS_22_1,,,YES,float,"float(20,15)",,,
FORMULA_HK,FATTY_ACIDS_22_5,,,YES,float,"float(20,15)",,,
FORMULA_HK,FATTY_ACIDS_22_6 (DHA),,,YES,float,"float(20,15)",,,
FORMULA_HK,FATTY_ACIDS_24_0,,,YES,float,"float(20,15)",,,
FORMULA_HK,FATTY_ACIDS_4_0,,,YES,float,"float(20,15)",,,
FORMULA_HK,FATTY_ACIDS_6_0,,,YES,float,"float(20,15)",,,
FORMULA_HK,FATTY_ACIDS_8_0,,,YES,float,"float(20,15)",,,
FORMULA_HK,FATTY_ACIDS_MONOUNSATURATED,,,YES,float,"float(20,15)",,,
FORMULA_HK,PUFA,,,YES,float,"float(20,15)",,,
FORMULA_HK,SATURATED_FATTY_ACIDS,,,YES,float,"float(20,15)",,,
FORMULA_HK,TRANS_FATTY_ACID,,,YES,float,"float(20,15)",,,
FORMULA_HK,CREATED_AT,,CURRENT_TIMESTAMP,YES,timestamp,timestamp,,,
FORMULA_ID,ID,PRI,,NO,int,int(10) unsigned,auto_increment,,
FORMULA_ID,UUID,UNI,,NO,varchar,varchar(36),,,
FORMULA_ID,LOCALE,,,YES,varchar,varchar(100),,,
FORMULA_ID,NAME,,,NO,varchar,varchar(255),,,
FORMULA_ID,READY_TO_SERVE,,0,YES,tinyint,tinyint(1),,,
FORMULA_ID,LOCAL_NAME,,,NO,varchar,varchar(255),,,
FORMULA_ID,CODE,MUL,,NO,varchar,varchar(45),,,
FORMULA_ID,CATEGORYID,MUL,,YES,int,int(10) unsigned,,FOOD_CATEGORY,ID
FORMULA_ID,DANONE_FOOD_GROUPID,MUL,,YES,int,int(10) unsigned,,DANONE_FOOD_GROUP,ID
FORMULA_ID,PORTION_SIZE,,,NO,varchar,varchar(50),,,
FORMULA_ID,PORTION_WEIGHT,,0.000000000000000,YES,float,"float(20,15)",,,
FORMULA_ID,EDIBLE PORTION,,,YES,float,"float(20,15)",,,
FORMULA_ID,ENERGY,,,YES,float,"float(20,15)",,,
FORMULA_ID,FAT,,,YES,float,"float(20,15)",,,
FORMULA_ID,TOTAL_PROTEIN,,,YES,float,"float(20,15)",,,
FORMULA_ID,TOTAL_CARBOHYDRATE,,,YES,float,"float(20,15)",,,
FORMULA_ID,DIETARY_FIBER,,,YES,float,"float(20,15)",,,
FORMULA_ID,DIGESTIBLE_CARBOHYDRATES,,,YES,float,"float(20,15)",,,
FORMULA_ID,ENGLYST_FIBRE,,,YES,float,"float(20,15)",,,
FORMULA_ID,FRUCTOSE,,,YES,float,"float(20,15)",,,
FORMULA_ID,GLUCOSE,,,YES,float,"float(20,15)",,,
FORMULA_ID,INTRINSIC_AND_MILK_SUGAR,,,YES,float,"float(20,15)",,,
FORMULA_ID,LACTOSE,,,YES,float,"float(20,15)",,,
FORMULA_ID,MALTOSE,,,YES,float,"float(20,15)",,,
FORMULA_ID,GALACTOSE,,,YES,float,"float(20,15)",,,
FORMULA_ID,NON_MILK_EXTRINSIC_SUGAR,,,YES,float,"float(20,15)",,,
FORMULA_ID,OTHER_SUGAR,,,YES,float,"float(20,15)",,,
FORMULA_ID,SOUTHGATE_FIBRE,,,YES,float,"float(20,15)",,,
FORMULA_ID,STARCH,,,YES,float,"float(20,15)",,,
FORMULA_ID,SUCROSE,,,YES,float,"float(20,15)",,,
FORMULA_ID,TOTAL_SUGAR,,,YES,float,"float(20,15)",,,
FORMULA_ID,ANIMAL_PROTEIN,,,YES,float,"float(20,15)",,,
FORMULA_ID,NITROGEN,,,YES,float,"float(20,15)",,,
FORMULA_ID,PLANT_PROTEIN,,,YES,float,"float(20,15)",,,
FORMULA_ID,NIACIN_EQUIVALENT,,,YES,float,"float(20,15)",,,
FORMULA_ID,NICOTINAMID,,,YES,float,"float(20,15)",,,
FORMULA_ID,NICOTINIC_ACID,,,YES,float,"float(20,15)",,,
